inst_id,status,confirmed_candle_count,hit_count,highest_multiple,highest_multiple_time_cn,first_hit_time_cn_10x,event_index,event_time_cn,event_multiple,previous_amplitude_percent,previous_change_percent,previous_volume,hit_amplitude_percent,hit_change_percent,hit_volume,volume_multiple,threshold_price,hit_close_vs_threshold_percent,hit_close_above_threshold,next_candle_change_percent,next_candle_time_cn,next_candle_high_vs_threshold_multiple,next_candle_high_vs_threshold_percent
GALA-USDT-SWAP,ok,10068,0,6.595834,2023-01-08 20:00:00,,,,,,,,,,,,,,
GAS-USDT-SWAP,ok,5508,0,8.333042,2023-11-23 16:00:00,,,,,,,,,,,,,,
GIGGLE-USDT-SWAP,ok,1117,0,5.315048,2026-02-26 04:00:00,,,,,,,,,,,,,,
GLM-USDT-SWAP,ok,4314,1,12.851385,2024-09-21 08:00:00,2024-09-21 08:00:00,1,2024-09-21 08:00:00,12.851385,1.487229,1.325574,31554.000000,19.112955,8.902361,3605425.000000,114.262059,0.360010,-5.197016,false,1.583113,2024-09-21 12:00:00,0.970807,-2.919300
GMT-USDT-SWAP,ok,8934,0,5.955090,2022-09-27 08:00:00,,,,,,,,,,,,,,
GMX-USDT-SWAP,ok,7093,1,22.779934,2024-08-24 16:00:00,2024-08-24 16:00:00,1,2024-08-24 16:00:00,22.779934,1.563082,1.488649,137566.000000,35.606894,20.755409,6819363.000000,49.571573,31.452523,4.697482,true,-3.007290,2024-08-24 20:00:00,1.057785,5.778477
GOOGL-USDT-SWAP,ok,337,0,2.647625,2026-04-08 04:00:00,,,,,,,,,,,,,,
GPS-USDT-SWAP,ok,2525,0,7.619933,2025-11-22 00:00:00,,,,,,,,,,,,,,
GRASS-USDT-SWAP,ok,3287,0,6.007384,2026-03-01 00:00:00,,,,,,,,,,,,,,
GRT-USDT-SWAP,ok,11736,0,5.687271,2023-02-05 00:00:00,,,,,,,,,,,,,,
H-USDT-SWAP,ok,1801,0,8.090735,2025-11-05 20:00:00,,,,,,,,,,,,,,
HBAR-USDT-SWAP,ok,5923,0,5.601847,2024-11-18 08:00:00,,,,,,,,,,,,,,
HIMS-USDT-SWAP,ok,11,0,,,,,,,,,,,,,,,,
HMSTR-USDT-SWAP,ok,3479,0,9.034336,2025-11-05 04:00:00,,,,,,,,,,,,,,
HOME-USDT-SWAP,ok,1920,0,6.219271,2025-10-07 00:00:00,,,,,,,,,,,,,,
HOOD-USDT-SWAP,ok,379,0,3.068883,2026-04-17 20:00:00,,,,,,,,,,,,,,
HUMA-USDT-SWAP,ok,2027,0,4.572471,2025-06-07 20:00:00,,,,,,,,,,,,,,
HYPE-USDT-SWAP,ok,2593,0,3.821998,2026-03-02 20:00:00,,,,,,,,,,,,,,
ICP-USDT-SWAP,ok,10866,0,5.811703,2024-03-05 12:00:00,,,,,,,,,,,,,,
