inst_id,status,confirmed_candle_count,hit_count,highest_multiple,highest_multiple_time_cn,first_hit_time_cn_10x,event_index,event_time_cn,event_multiple,previous_amplitude_percent,previous_change_percent,previous_volume,hit_amplitude_percent,hit_change_percent,hit_volume,volume_multiple,threshold_price,hit_close_vs_threshold_percent,hit_close_above_threshold,next_candle_change_percent,next_candle_time_cn,next_candle_open,next_candle_high,next_candle_low,next_candle_close,next_candle_close_vs_threshold_multiple,next_candle_close_vs_threshold_percent,next_candle_close_below_threshold,next_candle_low_vs_threshold_multiple,next_candle_low_vs_threshold_percent,next_candle_low_below_threshold,next_candle_high_vs_threshold_multiple,next_candle_high_vs_threshold_percent
CHILLGUY_USDT,ok,9999,1,14.106806,2026-04-13 20:00:00,2026-04-13 20:00:00,1,2026-04-13 20:00:00,14.106806,1.984962,1.390977,99362.000000,28.001480,5.743893,4143088.000000,41.696906,0.016192,-11.769524,false,4.125517,2026-04-13 21:00:00,0.014277,0.014962,0.013492,0.014866,0.918126,-8.187439,true,0.833267,-16.673276,true,0.924055,-7.594542
CHR_USDT,ok,9999,0,8.332395,2025-08-16 23:00:00,,,,,,,,,,,,,,,,,,,,
CITIC_USDT,ok,383,0,0.702765,2026-04-27 10:00:00,,,,,,,,,,,,,,,,,,,,
CKB_USDT,ok,9999,1,12.260237,2025-03-19 17:00:00,2025-03-19 17:00:00,1,2025-03-19 17:00:00,12.260237,1.681524,1.357374,26543.000000,20.615877,5.058988,1626691.000000,61.285122,0.005842,-10.063967,false,-0.133232,2025-03-19 18:00:00,0.005254,0.005330,0.005182,0.005247,0.898162,-10.183791,true,0.887036,-11.296437,true,0.912370,-8.763027
CLANKER_USDT,ok,4050,0,9.244146,2026-01-30 12:00:00,,,,,,,,,,,,,,,,,,,,
CLO_USDT,ok,4746,0,5.929347,2025-10-14 21:00:00,,,,,,,,,,,,,,,,,,,,
CLS_USDT,ok,24,0,5.409477,2026-04-30 04:00:00,,,,,,,,,,,,,,,,,,,,
CMI_USDT,ok,48,0,,,,,,,,,,,,,,,,,,,,,,
COHR_USDT,ok,1987,0,2.590450,2026-03-31 21:00:00,,,,,,,,,,,,,,,,,,,,
COINX_USDT,ok,7245,0,3.021308,2025-07-10 04:00:00,,,,,,,,,,,,,,,,,,,,
COLLECT_USDT,ok,2874,0,4.688645,2026-04-07 01:00:00,,,,,,,,,,,,,,,,,,,,
COOKIE_USDT,ok,9999,0,4.836084,2025-05-26 09:00:00,,,,,,,,,,,,,,,,,,,,
