inst_id,status,confirmed_candle_count,hit_count,highest_multiple,highest_multiple_time_cn,first_hit_time_cn_10x,event_index,event_time_cn,event_multiple,previous_amplitude_percent,previous_change_percent,previous_volume,hit_amplitude_percent,hit_change_percent,hit_volume,volume_multiple,next_candle_change_percent,next_candle_time_cn
ETHW-USDT-SWAP,ok,24999,0,8.116526,2024-09-20 12:00:00,,,,,,,,,,,
EWJ-USDT-SWAP,ok,1170,0,2.830199,2026-03-12 07:00:00,,,,,,,,,,,
EWY-USDT-SWAP,ok,1170,0,1.562164,2026-04-02 22:00:00,,,,,,,,,,,
F-USDT-SWAP,ok,4460,0,4.820869,2026-01-23 13:00:00,,,,,,,,,,,
FARTCOIN-USDT-SWAP,ok,11875,0,4.430613,2025-08-13 00:00:00,,,,,,,,,,,
FIL-USDT-SWAP,ok,24999,0,5.351108,2025-04-10 01:00:00,,,,,,,,,,,
FLOKI-USDT-SWAP,ok,24999,1,10.153395,2024-02-09 14:00:00,2024-02-09 14:00:00,1,2024-02-09 14:00:00,10.153395,1.335616,1.301370,42427.000000,13.561042,10.821779,1011946.000000,23.851463,-4.184484,2024-02-09 15:00:00
FLOW-USDT-SWAP,ok,21691,1,17.215335,2026-02-06 23:00:00,2026-02-06 23:00:00,1,2026-02-06 23:00:00,17.215335,2.710509,2.155077,439983.000000,46.662318,8.828006,2142350.000000,4.869165,1.238761,2026-02-07 00:00:00
FOGO-USDT-SWAP,ok,2605,0,3.509329,2026-01-13 07:00:00,,,,,,,,,,,
GALA-USDT-SWAP,ok,24999,0,7.064294,2024-02-28 01:00:00,,,,,,,,,,,
GAS-USDT-SWAP,ok,22027,0,9.137589,2023-10-24 20:00:00,,,,,,,,,,,
GIGGLE-USDT-SWAP,ok,4462,0,5.811891,2025-11-28 00:00:00,,,,,,,,,,,
GLM-USDT-SWAP,ok,17253,1,10.180031,2025-04-12 18:00:00,2025-04-12 18:00:00,1,2025-04-12 18:00:00,10.180031,1.479655,1.315249,7679.000000,15.062931,8.891596,1521771.000000,198.173069,-4.998135,2025-04-12 19:00:00
GMT-USDT-SWAP,ok,24999,0,8.501182,2024-09-05 00:00:00,,,,,,,,,,,
GMX-USDT-SWAP,ok,24999,0,3.467530,2025-02-09 01:00:00,,,,,,,,,,,
GOOGL-USDT-SWAP,ok,1342,0,0.825215,2026-04-01 01:00:00,,,,,,,,,,,
GPS-USDT-SWAP,ok,10097,0,6.662075,2025-10-09 10:00:00,,,,,,,,,,,
GRASS-USDT-SWAP,ok,13143,0,9.428993,2025-02-10 08:00:00,,,,,,,,,,,
GRT-USDT-SWAP,ok,24999,0,3.690154,2024-11-20 17:00:00,,,,,,,,,,,
